qid,query,truth_ids,retrieved_ids,mrr,recall@1,recall@3,recall@5,recall@10,recall@30,lat_embed_ms,lat_retrieve_ms,lat_total_ms
q011,What is BM25 and why is it useful for keyword retrieval?,['retrieval_hybrid_search_vector_plus_bm25.md#0'],"['retrieval_hybrid_search_vector_plus_bm25.md#151', 'retrieval_hybrid_search_vector_plus_bm25.md#150', 'retrieval_hybrid_search_vector_plus_bm25.md#149', 'retrieval_hybrid_search_vector_plus_bm25.md#207', 'retrieval_hybrid_search_vector_plus_bm25.md#206', 'retrieval_hybrid_search_vector_plus_bm25.md#142', 'retrieval_hybrid_search_vector_plus_bm25.md#147', 'retrieval_hybrid_search_vector_plus_bm25.md#146', 'retrieval_hybrid_search_vector_plus_bm25.md#141', 'retrieval_hybrid_search_vector_plus_bm25.md#148', 'retrieval_hybrid_search_vector_plus_bm25.md#143', 'weaviate_filters_and_graphql_queries.md#220', 'retrieval_hybrid_search_vector_plus_bm25.md#169', 'retrieval_hybrid_search_vector_plus_bm25.md#139', 'retrieval_hybrid_search_vector_plus_bm25.md#113', 'retrieval_hybrid_search_vector_plus_bm25.md#152', 'retrieval_hybrid_search_vector_plus_bm25.md#175', 'retrieval_hybrid_search_vector_plus_bm25.md#170', 'retrieval_hybrid_search_vector_plus_bm25.md#133', 'retrieval_hybrid_search_vector_plus_bm25.md#154', 'retrieval_hybrid_search_vector_plus_bm25.md#144', 'retrieval_hybrid_search_vector_plus_bm25.md#163', 'retrieval_hybrid_search_vector_plus_bm25.md#114', 'retrieval_hybrid_search_vector_plus_bm25.md#176', 'retrieval_hybrid_search_vector_plus_bm25.md#168', 'retrieval_hybrid_search_vector_plus_bm25.md#160', 'retrieval_hybrid_search_vector_plus_bm25.md#145', 'weaviate_filters_and_graphql_queries.md#219', 'retrieval_hybrid_search_vector_plus_bm25.md#116', 'retrieval_hybrid_search_vector_plus_bm25.md#115']",0.0,0.0,0.0,0.0,0.0,0.0,6.764542078599334,3.5051670856773853,10.269750142470002
q012,What is Reciprocal Rank Fusion (RRF) and how does it merge results?,['retrieval_rrf_reciprocal_rank_fusion.md#0'],"['retrieval_rrf_reciprocal_rank_fusion.md#0', 'retrieval_rrf_reciprocal_rank_fusion.md#2', 'retrieval_rrf_reciprocal_rank_fusion.md#1', 'retrieval_rrf_reciprocal_rank_fusion.md#4', 'retrieval_rrf_reciprocal_rank_fusion.md#3', 'retrieval_rrf_reciprocal_rank_fusion.md#5', 'retrieval_rrf_reciprocal_rank_fusion.md#235', 'retrieval_rrf_reciprocal_rank_fusion.md#234', 'retrieval_rrf_reciprocal_rank_fusion.md#10', 'retrieval_rrf_reciprocal_rank_fusion.md#233', 'retrieval_rrf_reciprocal_rank_fusion.md#162', 'retrieval_rrf_reciprocal_rank_fusion.md#232', 'retrieval_rrf_reciprocal_rank_fusion.md#163', 'retrieval_rrf_reciprocal_rank_fusion.md#158', 'retrieval_rrf_reciprocal_rank_fusion.md#166', 'retrieval_rrf_reciprocal_rank_fusion.md#229', 'retrieval_rrf_reciprocal_rank_fusion.md#218', 'retrieval_rrf_reciprocal_rank_fusion.md#227', 'retrieval_rrf_reciprocal_rank_fusion.md#165', 'retrieval_rrf_reciprocal_rank_fusion.md#12', 'retrieval_rrf_reciprocal_rank_fusion.md#161', 'retrieval_rrf_reciprocal_rank_fusion.md#212', 'retrieval_rrf_reciprocal_rank_fusion.md#213', 'retrieval_rrf_reciprocal_rank_fusion.md#168', 'retrieval_rrf_reciprocal_rank_fusion.md#164', 'retrieval_rrf_reciprocal_rank_fusion.md#9', 'retrieval_rrf_reciprocal_rank_fusion.md#228', 'retrieval_rrf_reciprocal_rank_fusion.md#8', 'retrieval_rrf_reciprocal_rank_fusion.md#14', 'retrieval_rrf_reciprocal_rank_fusion.md#219']",1.0,1.0,1.0,1.0,1.0,1.0,24.65491695329547,9.564500069245696,34.21950014308095
q013,How does the RRF parameter k influence fused rankings?,['retrieval_rrf_reciprocal_rank_fusion.md#0'],"['retrieval_rrf_reciprocal_rank_fusion.md#0', 'retrieval_rrf_reciprocal_rank_fusion.md#235', 'retrieval_rrf_reciprocal_rank_fusion.md#234', 'retrieval_rrf_reciprocal_rank_fusion.md#233', 'retrieval_rrf_reciprocal_rank_fusion.md#232', 'retrieval_rrf_reciprocal_rank_fusion.md#218', 'retrieval_recall_at_k_mrr_ndcg_explained.md#226', 'retrieval_rrf_reciprocal_rank_fusion.md#238', 'retrieval_rrf_reciprocal_rank_fusion.md#217', 'retrieval_rrf_reciprocal_rank_fusion.md#227', 'retrieval_recall_at_k_mrr_ndcg_explained.md#213', 'retrieval_rrf_reciprocal_rank_fusion.md#229', 'retrieval_rrf_reciprocal_rank_fusion.md#228', 'retrieval_rrf_reciprocal_rank_fusion.md#224', 'retrieval_rrf_reciprocal_rank_fusion.md#231', 'retrieval_recall_at_k_mrr_ndcg_explained.md#230', 'retrieval_recall_at_k_mrr_ndcg_explained.md#222', 'retrieval_recall_at_k_mrr_ndcg_explained.md#224', 'rag_evaluation_overview_metrics_and_protocols.md#195', 'retrieval_rrf_reciprocal_rank_fusion.md#219', 'retrieval_rrf_reciprocal_rank_fusion.md#230', 'retrieval_recall_at_k_mrr_ndcg_explained.md#225', 'retrieval_rrf_reciprocal_rank_fusion.md#226', 'retrieval_recall_at_k_mrr_ndcg_explained.md#209', 'retrieval_rrf_reciprocal_rank_fusion.md#225', 'retrieval_recall_at_k_mrr_ndcg_explained.md#210', 'retrieval_recall_at_k_mrr_ndcg_explained.md#217', 'retrieval_recall_at_k_mrr_ndcg_explained.md#216', 'retrieval_rrf_reciprocal_rank_fusion.md#220', 'retrieval_recall_at_k_mrr_ndcg_explained.md#223']",1.0,1.0,1.0,1.0,1.0,1.0,28.169667115435004,7.938042050227523,36.10779205337167
q014,What is multi-query retrieval and how does query expansion help recall?,['retrieval_query_expansion_multi_query_rag.md#0'],"['retrieval_query_expansion_multi_query_rag.md#186', 'retrieval_query_expansion_multi_query_rag.md#188', 'retrieval_query_expansion_multi_query_rag.md#193', 'retrieval_query_expansion_multi_query_rag.md#187', 'retrieval_query_expansion_multi_query_rag.md#194', 'retrieval_query_expansion_multi_query_rag.md#191', 'retrieval_query_expansion_multi_query_rag.md#195', 'retrieval_query_expansion_multi_query_rag.md#190', 'retrieval_query_expansion_multi_query_rag.md#189', 'retrieval_self_query_and_metadata_filters.md#284', 'retrieval_query_expansion_multi_query_rag.md#185', 'retrieval_self_query_and_metadata_filters.md#282', 'retrieval_query_expansion_multi_query_rag.md#208', 'retrieval_self_query_and_metadata_filters.md#276', 'retrieval_query_expansion_multi_query_rag.md#192', 'retrieval_query_expansion_multi_query_rag.md#207', 'retrieval_query_expansion_multi_query_rag.md#183', 'retrieval_query_expansion_multi_query_rag.md#199', 'retrieval_self_query_and_metadata_filters.md#281', 'retrieval_self_query_and_metadata_filters.md#278', 'retrieval_self_query_and_metadata_filters.md#283', 'retrieval_query_expansion_multi_query_rag.md#200', 'retrieval_query_expansion_multi_query_rag.md#197', 'retrieval_query_expansion_multi_query_rag.md#198', 'retrieval_query_expansion_multi_query_rag.md#184', 'retrieval_self_query_and_metadata_filters.md#285', 'retrieval_query_expansion_multi_query_rag.md#182', 'retrieval_self_query_and_metadata_filters.md#280', 'retrieval_query_expansion_multi_query_rag.md#206', 'retrieval_query_expansion_multi_query_rag.md#201']",0.0,0.0,0.0,0.0,0.0,0.0,6.043875124305487,4.927292000502348,10.971291922032833
q015,What is self-query retrieval and how do metadata filters improve precision?,['retrieval_self_query_and_metadata_filters.md#0'],"['retrieval_self_query_and_metadata_filters.md#0', 'retrieval_self_query_and_metadata_filters.md#272', 'retrieval_self_query_and_metadata_filters.md#271', 'retrieval_self_query_and_metadata_filters.md#270', 'retrieval_self_query_and_metadata_filters.md#264', 'retrieval_self_query_and_metadata_filters.md#269', 'retrieval_self_query_and_metadata_filters.md#249', 'retrieval_self_query_and_metadata_filters.md#262', 'vector_db_filtering_payload_and_metadata_indexing.md#232', 'retrieval_self_query_and_metadata_filters.md#268', 'retrieval_self_query_and_metadata_filters.md#263', 'vector_db_filtering_payload_and_metadata_indexing.md#231', 'retrieval_self_query_and_metadata_filters.md#253', 'retrieval_self_query_and_metadata_filters.md#281', 'retrieval_self_query_and_metadata_filters.md#282', 'retrieval_self_query_and_metadata_filters.md#248', 'retrieval_self_query_and_metadata_filters.md#284', 'retrieval_self_query_and_metadata_filters.md#257', 'retrieval_self_query_and_metadata_filters.md#258', 'retrieval_self_query_and_metadata_filters.md#275', 'retrieval_self_query_and_metadata_filters.md#261', 'retrieval_self_query_and_metadata_filters.md#247', 'retrieval_self_query_and_metadata_filters.md#273', 'retrieval_self_query_and_metadata_filters.md#3', 'retrieval_self_query_and_metadata_filters.md#265', 'retrieval_self_query_and_metadata_filters.md#260', 'retrieval_self_query_and_metadata_filters.md#266', 'retrieval_self_query_and_metadata_filters.md#280', 'retrieval_self_query_and_metadata_filters.md#283', 'retrieval_self_query_and_metadata_filters.md#259']",1.0,1.0,1.0,1.0,1.0,1.0,6.06208317913115,3.0606668442487717,9.122832911089063
q016,What is recursive chunking and when is it preferable?,['chunking_recursive_vs_semantic_chunking.md#0'],"['chunking_recursive_vs_semantic_chunking.md#273', 'chunking_recursive_vs_semantic_chunking.md#276', 'chunking_recursive_vs_semantic_chunking.md#277', 'chunking_recursive_vs_semantic_chunking.md#278', 'chunking_recursive_vs_semantic_chunking.md#275', 'chunking_recursive_vs_semantic_chunking.md#272', 'chunking_recursive_vs_semantic_chunking.md#224', 'chunking_recursive_vs_semantic_chunking.md#271', 'chunking_recursive_vs_semantic_chunking.md#287', 'chunking_recursive_vs_semantic_chunking.md#225', 'chunking_recursive_vs_semantic_chunking.md#286', 'chunking_recursive_vs_semantic_chunking.md#206', 'chunking_recursive_vs_semantic_chunking.md#274', 'chunking_recursive_vs_semantic_chunking.md#288', 'chunking_recursive_vs_semantic_chunking.md#289', 'chunking_recursive_vs_semantic_chunking.md#207', 'chunking_recursive_vs_semantic_chunking.md#290', 'chunking_recursive_vs_semantic_chunking.md#285', 'chunking_recursive_vs_semantic_chunking.md#268', 'chunking_recursive_vs_semantic_chunking.md#292', 'chunking_recursive_vs_semantic_chunking.md#280', 'chunking_recursive_vs_semantic_chunking.md#304', 'chunking_recursive_vs_semantic_chunking.md#291', 'chunking_recursive_vs_semantic_chunking.md#283', 'chunking_recursive_vs_semantic_chunking.md#301', 'chunking_recursive_vs_semantic_chunking.md#223', 'chunking_recursive_vs_semantic_chunking.md#302', 'chunking_recursive_vs_semantic_chunking.md#284', 'chunking_recursive_vs_semantic_chunking.md#267', 'chunking_recursive_vs_semantic_chunking.md#299']",0.0,0.0,0.0,0.0,0.0,0.0,5.986499832943082,4.693458089604974,10.680000064894557
q017,What is semantic chunking and what are its tradeoffs compared to recursive chunking?,['chunking_recursive_vs_semantic_chunking.md#0'],"['chunking_recursive_vs_semantic_chunking.md#224', 'chunking_recursive_vs_semantic_chunking.md#268', 'chunking_recursive_vs_semantic_chunking.md#206', 'chunking_recursive_vs_semantic_chunking.md#225', 'chunking_recursive_vs_semantic_chunking.md#207', 'chunking_recursive_vs_semantic_chunking.md#269', 'chunking_recursive_vs_semantic_chunking.md#223', 'chunking_recursive_vs_semantic_chunking.md#205', 'chunking_recursive_vs_semantic_chunking.md#267', 'chunking_recursive_vs_semantic_chunking.md#212', 'chunking_recursive_vs_semantic_chunking.md#187', 'chunking_recursive_vs_semantic_chunking.md#189', 'chunking_recursive_vs_semantic_chunking.md#213', 'chunking_recursive_vs_semantic_chunking.md#216', 'chunking_recursive_vs_semantic_chunking.md#222', 'chunking_recursive_vs_semantic_chunking.md#215', 'chunking_recursive_vs_semantic_chunking.md#188', 'chunking_recursive_vs_semantic_chunking.md#211', 'chunking_recursive_vs_semantic_chunking.md#192', 'chunking_recursive_vs_semantic_chunking.md#190', 'chunking_recursive_vs_semantic_chunking.md#226', 'chunking_recursive_vs_semantic_chunking.md#221', 'chunking_recursive_vs_semantic_chunking.md#214', 'chunking_recursive_vs_semantic_chunking.md#266', 'chunking_recursive_vs_semantic_chunking.md#217', 'chunking_recursive_vs_semantic_chunking.md#276', 'chunking_recursive_vs_semantic_chunking.md#220', 'chunking_recursive_vs_semantic_chunking.md#275', 'chunking_recursive_vs_semantic_chunking.md#185', 'chunking_recursive_vs_semantic_chunking.md#234']",0.0,0.0,0.0,0.0,0.0,0.0,6.515708984807134,3.1298331450670958,9.64562501758337
q018,How does chunk overlap affect retrieval quality and index size?,['chunking_overlap_tradeoffs_and_guidelines.md#0'],"['chunking_overlap_tradeoffs_and_guidelines.md#153', 'chunking_overlap_tradeoffs_and_guidelines.md#132', 'chunking_overlap_tradeoffs_and_guidelines.md#165', 'chunking_overlap_tradeoffs_and_guidelines.md#221', 'chunking_overlap_tradeoffs_and_guidelines.md#220', 'chunking_overlap_tradeoffs_and_guidelines.md#144', 'chunking_overlap_tradeoffs_and_guidelines.md#146', 'chunking_overlap_tradeoffs_and_guidelines.md#164', 'chunking_overlap_tradeoffs_and_guidelines.md#149', 'chunking_overlap_tradeoffs_and_guidelines.md#131', 'chunking_overlap_tradeoffs_and_guidelines.md#152', 'chunking_overlap_tradeoffs_and_guidelines.md#151', 'chunking_overlap_tradeoffs_and_guidelines.md#166', 'chunking_overlap_tradeoffs_and_guidelines.md#145', 'chunking_overlap_tradeoffs_and_guidelines.md#155', 'chunking_overlap_tradeoffs_and_guidelines.md#147', 'chunking_overlap_tradeoffs_and_guidelines.md#148', 'chunking_recursive_vs_semantic_chunking.md#228', 'chunking_overlap_tradeoffs_and_guidelines.md#156', 'chunking_overlap_tradeoffs_and_guidelines.md#157', 'chunking_overlap_tradeoffs_and_guidelines.md#137', 'chunking_overlap_tradeoffs_and_guidelines.md#133', 'milvus_performance_tuning_and_troubleshooting.md#134', 'chunking_recursive_vs_semantic_chunking.md#275', 'chunking_recursive_vs_semantic_chunking.md#233', 'milvus_performance_tuning_and_troubleshooting.md#137', 'milvus_performance_tuning_and_troubleshooting.md#138', 'chunking_recursive_vs_semantic_chunking.md#234', 'chunking_overlap_tradeoffs_and_guidelines.md#138', 'chunking_overlap_tradeoffs_and_guidelines.md#143']",0.0,0.0,0.0,0.0,0.0,0.0,6.576916901394725,3.2268750946968794,9.803833905607462
q019,What overlap settings are commonly recommended for chunking?,['chunking_overlap_tradeoffs_and_guidelines.md#0'],"['chunking_overlap_tradeoffs_and_guidelines.md#165', 'chunking_recursive_vs_semantic_chunking.md#231', 'chunking_overlap_tradeoffs_and_guidelines.md#164', 'chunking_recursive_vs_semantic_chunking.md#275', 'chunking_overlap_tradeoffs_and_guidelines.md#166', 'chunking_overlap_tradeoffs_and_guidelines.md#132', 'chunking_recursive_vs_semantic_chunking.md#234', 'chunking_recursive_vs_semantic_chunking.md#235', 'chunking_overlap_tradeoffs_and_guidelines.md#153', 'chunking_recursive_vs_semantic_chunking.md#272', 'chunking_recursive_vs_semantic_chunking.md#276', 'chunking_recursive_vs_semantic_chunking.md#232', 'chunking_recursive_vs_semantic_chunking.md#233', 'chunking_overlap_tradeoffs_and_guidelines.md#152', 'chunking_recursive_vs_semantic_chunking.md#230', 'chunking_overlap_tradeoffs_and_guidelines.md#149', 'chunking_recursive_vs_semantic_chunking.md#228', 'chunking_overlap_tradeoffs_and_guidelines.md#146', 'chunking_overlap_tradeoffs_and_guidelines.md#221', 'chunking_overlap_tradeoffs_and_guidelines.md#151', 'chunking_recursive_vs_semantic_chunking.md#273', 'chunking_overlap_tradeoffs_and_guidelines.md#131', 'chunking_overlap_tradeoffs_and_guidelines.md#220', 'chunking_recursive_vs_semantic_chunking.md#278', 'chunking_recursive_vs_semantic_chunking.md#227', 'chunking_overlap_tradeoffs_and_guidelines.md#144', 'chunking_overlap_tradeoffs_and_guidelines.md#147', 'chunking_overlap_tradeoffs_and_guidelines.md#148', 'chunking_overlap_tradeoffs_and_guidelines.md#137', 'chunking_overlap_tradeoffs_and_guidelines.md#145']",0.0,0.0,0.0,0.0,0.0,0.0,6.396375130861998,2.8617088682949543,9.258124977350235
q020,What are typical issues when parsing HTML and PDF documents for RAG?,['chunking_document_structure_parsing_html_pdf.md#0'],"['chunking_document_structure_parsing_html_pdf.md#0', 'chunking_document_structure_parsing_html_pdf.md#1', 'chunking_document_structure_parsing_html_pdf.md#12', 'chunking_document_structure_parsing_html_pdf.md#13', 'chunking_document_structure_parsing_html_pdf.md#3', 'chunking_document_structure_parsing_html_pdf.md#11', 'chunking_document_structure_parsing_html_pdf.md#17', 'chunking_document_structure_parsing_html_pdf.md#15', 'chunking_document_structure_parsing_html_pdf.md#19', 'chunking_document_structure_parsing_html_pdf.md#6', 'chunking_document_structure_parsing_html_pdf.md#18', 'chunking_document_structure_parsing_html_pdf.md#10', 'chunking_document_structure_parsing_html_pdf.md#9', 'chunking_document_structure_parsing_html_pdf.md#8', 'rag_retrieval_vs_generation_failure_modes.md#0', 'chunking_document_structure_parsing_html_pdf.md#7', 'chunking_document_structure_parsing_html_pdf.md#14', 'chunking_document_structure_parsing_html_pdf.md#2', 'rag_overview_definition_andipeline.md#0', 'chunking_document_structure_parsing_html_pdf.md#4', 'chunking_document_structure_parsing_html_pdf.md#16', 'chunking_document_structure_parsing_html_pdf.md#5', 'chunking_document_structure_parsing_html_pdf.md#195', 'chunking_document_structure_parsing_html_pdf.md#196', 'rag_overview_definition_andipeline.md#271', 'chunking_document_structure_parsing_html_pdf.md#212', 'chunking_document_structure_parsing_html_pdf.md#194', 'chunking_document_structure_parsing_html_pdf.md#216', 'chunking_document_structure_parsing_html_pdf.md#217', 'chunking_document_structure_parsing_html_pdf.md#213']",1.0,1.0,1.0,1.0,1.0,1.0,7.0638328325003386,4.923500120639801,11.987417005002499
q021,How can you handle duplicates and near-duplicates in a retrieval corpus?,['chunking_deduplication_and_near_duplicate_handling.md#0'],"['chunking_deduplication_and_near_duplicate_handling.md#168', 'chunking_deduplication_and_near_duplicate_handling.md#169', 'chunking_deduplication_and_near_duplicate_handling.md#170', 'chunking_deduplication_and_near_duplicate_handling.md#175', 'chunking_deduplication_and_near_duplicate_handling.md#150', 'chunking_deduplication_and_near_duplicate_handling.md#151', 'chunking_deduplication_and_near_duplicate_handling.md#176', 'chunking_deduplication_and_near_duplicate_handling.md#152', 'chunking_deduplication_and_near_duplicate_handling.md#174', 'chunking_deduplication_and_near_duplicate_handling.md#160', 'chunking_deduplication_and_near_duplicate_handling.md#173', 'chunking_deduplication_and_near_duplicate_handling.md#155', 'chunking_deduplication_and_near_duplicate_handling.md#159', 'chunking_deduplication_and_near_duplicate_handling.md#157', 'chunking_deduplication_and_near_duplicate_handling.md#166', 'chunking_deduplication_and_near_duplicate_handling.md#161', 'chunking_deduplication_and_near_duplicate_handling.md#149', 'chunking_deduplication_and_near_duplicate_handling.md#148', 'chunking_deduplication_and_near_duplicate_handling.md#156', 'chunking_deduplication_and_near_duplicate_handling.md#153', 'chunking_deduplication_and_near_duplicate_handling.md#162', 'chunking_deduplication_and_near_duplicate_handling.md#154', 'chunking_deduplication_and_near_duplicate_handling.md#147', 'chunking_deduplication_and_near_duplicate_handling.md#164', 'chunking_deduplication_and_near_duplicate_handling.md#171', 'chunking_deduplication_and_near_duplicate_handling.md#165', 'chunking_deduplication_and_near_duplicate_handling.md#206', 'chunking_deduplication_and_near_duplicate_handling.md#207', 'chunking_deduplication_and_near_duplicate_handling.md#146', 'chunking_deduplication_and_near_duplicate_handling.md#163']",0.0,0.0,0.0,0.0,0.0,0.0,6.868249969556928,3.449333133175969,10.317625012248755
q022,How do you format context with citations so the model can reference sources?,['chunking_context_assembly_templates_with_citations.md#0'],"['qdrant_performance_tuning_and_troubleshooting.md#287', 'chunking_document_structure_parsing_html_pdf.md#3', 'chunking_document_structure_parsing_html_pdf.md#6', 'chunking_context_assembly_templates_with_citations.md#164', 'chunking_context_assembly_templates_with_citations.md#165', 'rag_context_window_budgeting_strategies.md#0', 'chunking_context_assembly_templates_with_citations.md#185', 'chunking_context_assembly_templates_with_citations.md#184', 'chunking_context_assembly_templates_with_citations.md#163', 'weaviate_vectorizer_modules_and_embeddings.md#205', 'chunking_context_assembly_templates_with_citations.md#182', 'chunking_overlap_tradeoffs_and_guidelines.md#188', 'chunking_context_assembly_templates_with_citations.md#181', 'chunking_context_assembly_templates_with_citations.md#162', 'chunking_document_structure_parsing_html_pdf.md#2', 'chunking_document_structure_parsing_html_pdf.md#9', 'chunking_document_structure_parsing_html_pdf.md#8', 'chunking_document_structure_parsing_html_pdf.md#5', 'weaviate_performance_tuning_and_troubleshooting.md#272', 'chunking_context_assembly_templates_with_citations.md#161', 'chunking_context_assembly_templates_with_citations.md#171', 'chunking_overlap_tradeoffs_and_guidelines.md#187', 'chunking_context_assembly_templates_with_citations.md#160', 'chunking_context_assembly_templates_with_citations.md#176', 'chunking_document_structure_parsing_html_pdf.md#1', 'chunking_document_structure_parsing_html_pdf.md#4', 'chunking_overlap_tradeoffs_and_guidelines.md#171', 'chunking_document_structure_parsing_html_pdf.md#0', 'retrieval_self_query_and_metadata_filters.md#214', 'weaviate_vectorizer_modules_and_embeddings.md#213']",0.0,0.0,0.0,0.0,0.0,0.0,7.048208033666015,3.153375117108226,10.201666038483381
q023,Why does embedding normalization matter for cosine similarity search?,['embeddings_models_normalization_and_similarity_metrics.md#0'],"['embeddings_models_normalization_and_similarity_metrics.md#228', 'embeddings_models_normalization_and_similarity_metrics.md#229', 'embeddings_models_normalization_and_similarity_metrics.md#212', 'embeddings_models_normalization_and_similarity_metrics.md#211', 'embeddings_models_normalization_and_similarity_metrics.md#259', 'embeddings_models_normalization_and_similarity_metrics.md#258', 'embeddings_models_normalization_and_similarity_metrics.md#193', 'embeddings_models_normalization_and_similarity_metrics.md#194', 'embeddings_models_normalization_and_similarity_metrics.md#227', 'embeddings_models_normalization_and_similarity_metrics.md#197', 'embeddings_models_normalization_and_similarity_metrics.md#257', 'embeddings_models_normalization_and_similarity_metrics.md#192', 'embeddings_models_normalization_and_similarity_metrics.md#210', 'embeddings_models_normalization_and_similarity_metrics.md#202', 'embeddings_models_normalization_and_similarity_metrics.md#230', 'embeddings_models_normalization_and_similarity_metrics.md#196', 'embeddings_models_normalization_and_similarity_metrics.md#195', 'embeddings_models_normalization_and_similarity_metrics.md#191', 'embeddings_models_normalization_and_similarity_metrics.md#215', 'embeddings_models_normalization_and_similarity_metrics.md#218', 'embeddings_models_normalization_and_similarity_metrics.md#214', 'embeddings_models_normalization_and_similarity_metrics.md#213', 'embeddings_models_normalization_and_similarity_metrics.md#233', 'embeddings_models_normalization_and_similarity_metrics.md#199', 'embeddings_models_normalization_and_similarity_metrics.md#216', 'embeddings_models_normalization_and_similarity_metrics.md#198', 'embeddings_models_normalization_and_similarity_metrics.md#217', 'embeddings_models_normalization_and_similarity_metrics.md#219', 'embeddings_models_normalization_and_similarity_metrics.md#240', 'embeddings_models_normalization_and_similarity_metrics.md#179']",0.0,0.0,0.0,0.0,0.0,0.0,7.9955419059842825,3.027083119377494,11.022667167708278
q024,"How do cosine, dot product, and Euclidean distance differ for vector search?",['vector_db_distance_metrics_cosine_dot_euclid.md#0'],"['embeddings_models_normalization_and_similarity_metrics.md#259', 'embeddings_models_normalization_and_similarity_metrics.md#258', 'embeddings_models_normalization_and_similarity_metrics.md#257', 'embeddings_models_normalization_and_similarity_metrics.md#211', 'embeddings_models_normalization_and_similarity_metrics.md#212', 'embeddings_models_normalization_and_similarity_metrics.md#250', 'embeddings_models_normalization_and_similarity_metrics.md#249', 'embeddings_models_normalization_and_similarity_metrics.md#261', 'embeddings_models_normalization_and_similarity_metrics.md#251', 'embeddings_models_normalization_and_similarity_metrics.md#228', 'embeddings_models_normalization_and_similarity_metrics.md#229', 'embeddings_models_normalization_and_similarity_metrics.md#262', 'embeddings_models_normalization_and_similarity_metrics.md#265', 'embeddings_models_normalization_and_similarity_metrics.md#252', 'embeddings_models_normalization_and_similarity_metrics.md#266', 'embeddings_models_normalization_and_similarity_metrics.md#255', 'embeddings_models_normalization_and_similarity_metrics.md#240', 'embeddings_models_normalization_and_similarity_metrics.md#264', 'embeddings_models_normalization_and_similarity_metrics.md#256', 'embeddings_models_normalization_and_similarity_metrics.md#253', 'embeddings_models_normalization_and_similarity_metrics.md#254', 'embeddings_models_normalization_and_similarity_metrics.md#260', 'embeddings_models_normalization_and_similarity_metrics.md#210', 'embeddings_models_normalization_and_similarity_metrics.md#248', 'embeddings_models_normalization_and_similarity_metrics.md#230', 'embeddings_models_normalization_and_similarity_metrics.md#263', 'embeddings_models_normalization_and_similarity_metrics.md#244', 'embeddings_models_normalization_and_similarity_metrics.md#245', 'embeddings_models_normalization_and_similarity_metrics.md#233', 'embeddings_models_normalization_and_similarity_metrics.md#247']",0.0,0.0,0.0,0.0,0.0,0.0,7.5279169250279665,3.2742919865995646,10.802250122651458
q025,How do embedding dimensions affect storage and latency?,['embeddings_vector_dimensions_and_storage_costs.md#0'],"['embeddings_vector_dimensions_and_storage_costs.md#195', 'embeddings_vector_dimensions_and_storage_costs.md#194', 'caching_strategies_embedding_cache_retrieval_cache.md#65', 'caching_strategies_embedding_cache_retrieval_cache.md#64', 'embeddings_vector_dimensions_and_storage_costs.md#168', 'embeddings_vector_dimensions_and_storage_costs.md#232', 'embeddings_vector_dimensions_and_storage_costs.md#169', 'embeddings_vector_dimensions_and_storage_costs.md#149', 'embeddings_vector_dimensions_and_storage_costs.md#158', 'embeddings_vector_dimensions_and_storage_costs.md#167', 'embeddings_vector_dimensions_and_storage_costs.md#185', 'embeddings_vector_dimensions_and_storage_costs.md#231', 'embeddings_vector_dimensions_and_storage_costs.md#186', 'embeddings_vector_dimensions_and_storage_costs.md#182', 'embeddings_vector_dimensions_and_storage_costs.md#196', 'embeddings_vector_dimensions_and_storage_costs.md#180', 'embeddings_vector_dimensions_and_storage_costs.md#188', 'embeddings_vector_dimensions_and_storage_costs.md#155', 'embeddings_vector_dimensions_and_storage_costs.md#156', 'caching_strategies_embedding_cache_retrieval_cache.md#154', 'caching_strategies_embedding_cache_retrieval_cache.md#119', 'caching_strategies_embedding_cache_retrieval_cache.md#118', 'caching_strategies_embedding_cache_retrieval_cache.md#126', 'embeddings_vector_dimensions_and_storage_costs.md#187', 'embeddings_vector_dimensions_and_storage_costs.md#154', 'embeddings_vector_dimensions_and_storage_costs.md#148', 'caching_strategies_embedding_cache_retrieval_cache.md#125', 'embeddings_vector_dimensions_and_storage_costs.md#150', 'embeddings_vector_dimensions_and_storage_costs.md#159', 'caching_strategies_embedding_cache_retrieval_cache.md#155']",0.0,0.0,0.0,0.0,0.0,0.0,8.211583131924272,3.5961249377578497,11.80779212154448
